OrderDate,ParentProductIdNew,ParentProductNew,ProductCategoryNew,ArtistNameNew,total_qty_sales,Selling Price,productListViews,productListClicks
16-01-2019,16,Product 16,Category 1,TSSOS,4,399,,
16-01-2019,15,Product 15,Category 1,TSSOS,2,399,,
16-01-2019,12,Product 12,Category 1,TSSOS,2,399,,
16-01-2019,2,Product 2,Category 1,TSSCC,5,499,,
16-01-2019,5,Product 5,Category 1,TSSF,7,399,,
16-01-2019,6,Product 6,Category 1,TSSML,2,399,,
16-01-2019,7,Product 7,Category 1,TSSML,3,399,,
16-01-2019,107,Product 107,Category 8,TSSOS,8,499,,
16-01-2019,105,Product 105,Category 8,TSSOS,10,499,,
16-01-2019,54,Product 54,Category 4,TSSLO,4,1299,,
16-01-2019,57,Product 57,Category 4,TSSML,4,1299,,
16-01-2019,53,Product 53,Category 4,TSSHT,2,1499,,
16-01-2019,13,Product 13,Category 1,TSSOS,2,399,,
16-01-2019,3,Product 3,Category 1,TSSCC,3,399,,
16-01-2019,50,Product 50,Category 4,TSSCC,7,1299,,
16-01-2019,10,Product 10,Category 1,TSSOS,3,399,,
16-01-2019,110,Product 110,Category 8,TSSOS,4,449,,
16-01-2019,94,Product 94,Category 8,TSSF,30,499,,
16-01-2019,102,Product 102,Category 8,TSSML,14,645,,
16-01-2019,111,Product 111,Category 8,TSSOS,2,449,,
16-01-2019,113,Product 113,Category 8,TSSOS,2,549,,
16-01-2019,95,Product 95,Category 8,TSSF,32,499,,
16-01-2019,112,Product 112,Category 8,TSSOS,4,449,,
16-01-2019,4,Product 4,Category 1,TSSDP,3,399,,
16-01-2019,90,Product 90,Category 8,TSSCC,15,499,,
16-01-2019,106,Product 106,Category 8,TSSOS,1,549,,
16-01-2019,60,Product 60,Category 4,TSSOS,5,1299,,
17-01-2019,11,Product 11,Category 1,TSSOS,3,399,,
17-01-2019,114,Product 114,Category 8,TSSA,7,641,,
17-01-2019,98,Product 98,Category 8,TSSHT,12,499,,
17-01-2019,97,Product 97,Category 8,TSSF,12,499,,
17-01-2019,8,Product 8,Category 1,TSSML,6,479,,
17-01-2019,16,Product 16,Category 1,TSSOS,2,399,,
17-01-2019,15,Product 15,Category 1,TSSOS,2,399,,
17-01-2019,12,Product 12,Category 1,TSSOS,1,399,,
17-01-2019,2,Product 2,Category 1,TSSCC,2,399,,
17-01-2019,5,Product 5,Category 1,TSSF,4,399,,
17-01-2019,6,Product 6,Category 1,TSSML,6,399,,
17-01-2019,7,Product 7,Category 1,TSSML,5,499,,
17-01-2019,107,Product 107,Category 8,TSSOS,10,499,,
17-01-2019,105,Product 105,Category 8,TSSOS,7,499,,
17-01-2019,54,Product 54,Category 4,TSSLO,3,1299,,
17-01-2019,53,Product 53,Category 4,TSSHT,1,1499,,
17-01-2019,13,Product 13,Category 1,TSSOS,3,399,,
17-01-2019,3,Product 3,Category 1,TSSCC,1,399,,
17-01-2019,50,Product 50,Category 4,TSSCC,7,1299,,
17-01-2019,10,Product 10,Category 1,TSSOS,3,399,,
17-01-2019,110,Product 110,Category 8,TSSOS,5,449,,
17-01-2019,94,Product 94,Category 8,TSSF,31,499,,
17-01-2019,102,Product 102,Category 8,TSSML,9,599,,
17-01-2019,111,Product 111,Category 8,TSSOS,3,449,,
17-01-2019,113,Product 113,Category 8,TSSOS,2,549,,
17-01-2019,95,Product 95,Category 8,TSSF,29,499,,
17-01-2019,112,Product 112,Category 8,TSSOS,2,449,,
17-01-2019,4,Product 4,Category 1,TSSDP,4,399,,
17-01-2019,90,Product 90,Category 8,TSSCC,21,499,,
17-01-2019,60,Product 60,Category 4,TSSOS,2,1299,,
18-01-2019,11,Product 11,Category 1,TSSOS,12,399,,
18-01-2019,114,Product 114,Category 8,TSSA,4,549,,
18-01-2019,98,Product 98,Category 8,TSSHT,11,499,,
18-01-2019,97,Product 97,Category 8,TSSF,11,499,,
18-01-2019,8,Product 8,Category 1,TSSML,7,399,,
18-01-2019,16,Product 16,Category 1,TSSOS,1,399,,
18-01-2019,15,Product 15,Category 1,TSSOS,6,399,,
18-01-2019,12,Product 12,Category 1,TSSOS,1,399,,
18-01-2019,2,Product 2,Category 1,TSSCC,4,399,,
18-01-2019,5,Product 5,Category 1,TSSF,4,399,,
18-01-2019,6,Product 6,Category 1,TSSML,2,399,,
18-01-2019,7,Product 7,Category 1,TSSML,5,399,,
18-01-2019,107,Product 107,Category 8,TSSOS,2,499,,
18-01-2019,105,Product 105,Category 8,TSSOS,10,499,,
18-01-2019,54,Product 54,Category 4,TSSLO,1,1299,,
18-01-2019,57,Product 57,Category 4,TSSML,1,1299,,
18-01-2019,53,Product 53,Category 4,TSSHT,2,1499,,
18-01-2019,13,Product 13,Category 1,TSSOS,1,399,,
18-01-2019,50,Product 50,Category 4,TSSCC,6,1299,,
18-01-2019,10,Product 10,Category 1,TSSOS,2,399,,
18-01-2019,110,Product 110,Category 8,TSSOS,5,449,,
18-01-2019,94,Product 94,Category 8,TSSF,17,499,,
18-01-2019,102,Product 102,Category 8,TSSML,13,599,,
18-01-2019,111,Product 111,Category 8,TSSOS,3,449,,
18-01-2019,113,Product 113,Category 8,TSSOS,2,549,,
18-01-2019,95,Product 95,Category 8,TSSF,29,536,,
18-01-2019,112,Product 112,Category 8,TSSOS,12,449,,
18-01-2019,4,Product 4,Category 1,TSSDP,6,399,,
18-01-2019,90,Product 90,Category 8,TSSCC,18,499,,
19-01-2019,11,Product 11,Category 1,TSSOS,9,399,,
19-01-2019,114,Product 114,Category 8,TSSA,2,549,,
19-01-2019,98,Product 98,Category 8,TSSHT,14,463,,
19-01-2019,97,Product 97,Category 8,TSSF,7,499,,
19-01-2019,8,Product 8,Category 1,TSSML,8,399,,
19-01-2019,16,Product 16,Category 1,TSSOS,2,399,,
19-01-2019,15,Product 15,Category 1,TSSOS,5,399,,
19-01-2019,12,Product 12,Category 1,TSSOS,4,399,,
19-01-2019,2,Product 2,Category 1,TSSCC,3,399,,
19-01-2019,5,Product 5,Category 1,TSSF,6,399,,
19-01-2019,6,Product 6,Category 1,TSSML,4,399,,
19-01-2019,7,Product 7,Category 1,TSSML,5,399,,
19-01-2019,107,Product 107,Category 8,TSSOS,6,482,,
19-01-2019,105,Product 105,Category 8,TSSOS,5,499,,
19-01-2019,54,Product 54,Category 4,TSSLO,5,1159,,
19-01-2019,57,Product 57,Category 4,TSSML,7,949,,
19-01-2019,53,Product 53,Category 4,TSSHT,23,997,,
19-01-2019,13,Product 13,Category 1,TSSOS,2,399,,
19-01-2019,3,Product 3,Category 1,TSSCC,1,399,,
19-01-2019,50,Product 50,Category 4,TSSCC,19,1010,,
19-01-2019,10,Product 10,Category 1,TSSOS,5,399,,
19-01-2019,110,Product 110,Category 8,TSSOS,4,449,,
19-01-2019,94,Product 94,Category 8,TSSF,21,499,,
19-01-2019,102,Product 102,Category 8,TSSML,18,521,,
19-01-2019,111,Product 111,Category 8,TSSOS,2,449,,
19-01-2019,113,Product 113,Category 8,TSSOS,3,549,,
19-01-2019,95,Product 95,Category 8,TSSF,38,488,,
19-01-2019,112,Product 112,Category 8,TSSOS,5,549,,
19-01-2019,4,Product 4,Category 1,TSSDP,5,399,,
19-01-2019,90,Product 90,Category 8,TSSCC,18,493,,
19-01-2019,60,Product 60,Category 4,TSSOS,2,949,,
20-01-2019,11,Product 11,Category 1,TSSOS,13,399,,
20-01-2019,114,Product 114,Category 8,TSSA,36,399,,
20-01-2019,98,Product 98,Category 8,TSSHT,119,401,,
20-01-2019,97,Product 97,Category 8,TSSF,60,407,,
20-01-2019,8,Product 8,Category 1,TSSML,17,399,,
20-01-2019,16,Product 16,Category 1,TSSOS,3,399,,
20-01-2019,15,Product 15,Category 1,TSSOS,6,399,,
20-01-2019,12,Product 12,Category 1,TSSOS,6,399,,
20-01-2019,2,Product 2,Category 1,TSSCC,6,399,,
20-01-2019,5,Product 5,Category 1,TSSF,11,399,,
20-01-2019,6,Product 6,Category 1,TSSML,7,399,,
20-01-2019,7,Product 7,Category 1,TSSML,8,399,,
20-01-2019,107,Product 107,Category 8,TSSOS,102,421,,
20-01-2019,105,Product 105,Category 8,TSSOS,136,400,,
20-01-2019,54,Product 54,Category 4,TSSLO,17,949,,
20-01-2019,57,Product 57,Category 4,TSSML,2,949,,
20-01-2019,53,Product 53,Category 4,TSSHT,19,949,,
20-01-2019,13,Product 13,Category 1,TSSOS,6,399,,
20-01-2019,3,Product 3,Category 1,TSSCC,9,449,,
20-01-2019,50,Product 50,Category 4,TSSCC,35,949,,
20-01-2019,10,Product 10,Category 1,TSSOS,5,399,,
20-01-2019,110,Product 110,Category 8,TSSOS,74,399,,
20-01-2019,94,Product 94,Category 8,TSSF,175,405,,
20-01-2019,102,Product 102,Category 8,TSSML,290,401,,
20-01-2019,111,Product 111,Category 8,TSSOS,25,399,,
20-01-2019,113,Product 113,Category 8,TSSOS,19,421,,
20-01-2019,95,Product 95,Category 8,TSSF,444,405,,
20-01-2019,112,Product 112,Category 8,TSSOS,61,400,,
20-01-2019,4,Product 4,Category 1,TSSDP,14,399,,
20-01-2019,90,Product 90,Category 8,TSSCC,214,404,,
21-01-2019,11,Product 11,Category 1,TSSOS,17,399,,
21-01-2019,114,Product 114,Category 8,TSSA,5,549,,
21-01-2019,98,Product 98,Category 8,TSSHT,10,469,,
21-01-2019,97,Product 97,Category 8,TSSF,13,532,,
21-01-2019,8,Product 8,Category 1,TSSML,2,399,,
21-01-2019,15,Product 15,Category 1,TSSOS,5,399,,
21-01-2019,12,Product 12,Category 1,TSSOS,4,399,,
21-01-2019,5,Product 5,Category 1,TSSF,10,399,,
21-01-2019,6,Product 6,Category 1,TSSML,3,399,,
21-01-2019,7,Product 7,Category 1,TSSML,6,399,,
21-01-2019,107,Product 107,Category 8,TSSOS,6,416,,
21-01-2019,105,Product 105,Category 8,TSSOS,19,467,,
21-01-2019,54,Product 54,Category 4,TSSLO,14,949,,
21-01-2019,13,Product 13,Category 1,TSSOS,3,399,,
21-01-2019,3,Product 3,Category 1,TSSCC,2,399,,
21-01-2019,50,Product 50,Category 4,TSSCC,19,967,,
21-01-2019,10,Product 10,Category 1,TSSOS,4,399,,
21-01-2019,110,Product 110,Category 8,TSSOS,8,430,,
21-01-2019,94,Product 94,Category 8,TSSF,29,499,,
21-01-2019,102,Product 102,Category 8,TSSML,15,506,,
21-01-2019,111,Product 111,Category 8,TSSOS,1,449,,
21-01-2019,113,Product 113,Category 8,TSSOS,2,549,,
21-01-2019,95,Product 95,Category 8,TSSF,60,479,,
21-01-2019,112,Product 112,Category 8,TSSOS,5,419,,
21-01-2019,4,Product 4,Category 1,TSSDP,9,449,,
21-01-2019,90,Product 90,Category 8,TSSCC,42,470,,
22-01-2019,11,Product 11,Category 1,TSSOS,8,399,,
22-01-2019,114,Product 114,Category 8,TSSA,3,549,,
22-01-2019,98,Product 98,Category 8,TSSHT,9,499,,
22-01-2019,97,Product 97,Category 8,TSSF,10,479,,
22-01-2019,8,Product 8,Category 1,TSSML,8,399,,
22-01-2019,16,Product 16,Category 1,TSSOS,6,399,,
22-01-2019,15,Product 15,Category 1,TSSOS,5,399,,
22-01-2019,12,Product 12,Category 1,TSSOS,5,399,,
22-01-2019,2,Product 2,Category 1,TSSCC,1,399,,
22-01-2019,5,Product 5,Category 1,TSSF,3,399,,
22-01-2019,6,Product 6,Category 1,TSSML,4,399,,
22-01-2019,7,Product 7,Category 1,TSSML,8,399,,
22-01-2019,107,Product 107,Category 8,TSSOS,6,499,,
22-01-2019,105,Product 105,Category 8,TSSOS,12,499,,
22-01-2019,54,Product 54,Category 4,TSSLO,6,949,,
22-01-2019,57,Product 57,Category 4,TSSML,5,949,,
22-01-2019,53,Product 53,Category 4,TSSHT,1,949,,
22-01-2019,13,Product 13,Category 1,TSSOS,5,399,,
22-01-2019,3,Product 3,Category 1,TSSCC,7,399,,
22-01-2019,50,Product 50,Category 4,TSSCC,13,949,,
22-01-2019,10,Product 10,Category 1,TSSOS,5,399,,
22-01-2019,110,Product 110,Category 8,TSSOS,2,449,,
22-01-2019,94,Product 94,Category 8,TSSF,20,525,,
22-01-2019,102,Product 102,Category 8,TSSML,7,599,,
22-01-2019,111,Product 111,Category 8,TSSOS,4,449,,
22-01-2019,95,Product 95,Category 8,TSSF,46,508,,
22-01-2019,112,Product 112,Category 8,TSSOS,6,441,,
22-01-2019,4,Product 4,Category 1,TSSDP,8,399,,
22-01-2019,90,Product 90,Category 8,TSSCC,19,499,,
23-01-2019,11,Product 11,Category 1,TSSOS,5,499,,
23-01-2019,114,Product 114,Category 8,TSSA,7,961,,
23-01-2019,98,Product 98,Category 8,TSSHT,5,499,,
23-01-2019,97,Product 97,Category 8,TSSF,10,554,,
23-01-2019,8,Product 8,Category 1,TSSML,12,399,,
23-01-2019,16,Product 16,Category 1,TSSOS,7,399,,
23-01-2019,15,Product 15,Category 1,TSSOS,5,399,,
23-01-2019,12,Product 12,Category 1,TSSOS,3,399,,
23-01-2019,2,Product 2,Category 1,TSSCC,1,399,,
23-01-2019,5,Product 5,Category 1,TSSF,8,399,,
23-01-2019,6,Product 6,Category 1,TSSML,6,399,,
23-01-2019,7,Product 7,Category 1,TSSML,6,399,,
23-01-2019,107,Product 107,Category 8,TSSOS,8,499,,
23-01-2019,105,Product 105,Category 8,TSSOS,15,499,,
23-01-2019,54,Product 54,Category 4,TSSLO,4,1037,,
23-01-2019,57,Product 57,Category 4,TSSML,4,949,,
23-01-2019,53,Product 53,Category 4,TSSHT,2,949,,
23-01-2019,13,Product 13,Category 1,TSSOS,1,399,,
23-01-2019,3,Product 3,Category 1,TSSCC,5,399,,
23-01-2019,50,Product 50,Category 4,TSSCC,16,949,,
23-01-2019,110,Product 110,Category 8,TSSOS,6,449,,
23-01-2019,94,Product 94,Category 8,TSSF,20,549,,
23-01-2019,102,Product 102,Category 8,TSSML,10,599,,
23-01-2019,111,Product 111,Category 8,TSSOS,4,449,,
23-01-2019,113,Product 113,Category 8,TSSOS,1,549,,
23-01-2019,95,Product 95,Category 8,TSSF,42,497,,
23-01-2019,112,Product 112,Category 8,TSSOS,4,449,,
23-01-2019,4,Product 4,Category 1,TSSDP,11,399,,
23-01-2019,90,Product 90,Category 8,TSSCC,17,493,,
24-01-2019,11,Product 11,Category 1,TSSOS,6,399,,
24-01-2019,114,Product 114,Category 8,TSSA,5,549,,
24-01-2019,98,Product 98,Category 8,TSSHT,5,499,,
24-01-2019,97,Product 97,Category 8,TSSF,6,499,,
24-01-2019,8,Product 8,Category 1,TSSML,8,399,,
24-01-2019,16,Product 16,Category 1,TSSOS,2,399,,
24-01-2019,15,Product 15,Category 1,TSSOS,6,399,,
24-01-2019,12,Product 12,Category 1,TSSOS,3,399,,
24-01-2019,2,Product 2,Category 1,TSSCC,5,399,,
24-01-2019,5,Product 5,Category 1,TSSF,9,399,,
24-01-2019,6,Product 6,Category 1,TSSML,3,399,,
24-01-2019,7,Product 7,Category 1,TSSML,6,399,,
24-01-2019,107,Product 107,Category 8,TSSOS,8,487,,
24-01-2019,105,Product 105,Category 8,TSSOS,16,487,,
24-01-2019,54,Product 54,Category 4,TSSLO,5,949,,
24-01-2019,57,Product 57,Category 4,TSSML,2,949,,
24-01-2019,53,Product 53,Category 4,TSSHT,4,949,,
24-01-2019,13,Product 13,Category 1,TSSOS,2,399,,
24-01-2019,3,Product 3,Category 1,TSSCC,7,399,,
24-01-2019,50,Product 50,Category 4,TSSCC,16,949,,
24-01-2019,10,Product 10,Category 1,TSSOS,1,399,,
24-01-2019,110,Product 110,Category 8,TSSOS,5,449,,
24-01-2019,94,Product 94,Category 8,TSSF,27,495,,
24-01-2019,102,Product 102,Category 8,TSSML,11,581,,
24-01-2019,111,Product 111,Category 8,TSSOS,4,449,,
24-01-2019,113,Product 113,Category 8,TSSOS,2,549,,
24-01-2019,95,Product 95,Category 8,TSSF,31,552,,
24-01-2019,112,Product 112,Category 8,TSSOS,6,449,,
24-01-2019,4,Product 4,Category 1,TSSDP,3,399,,
24-01-2019,90,Product 90,Category 8,TSSCC,28,499,,
24-01-2019,60,Product 60,Category 4,TSSOS,3,949,,
25-01-2019,11,Product 11,Category 1,TSSOS,9,399,,
25-01-2019,114,Product 114,Category 8,TSSA,3,549,,
25-01-2019,98,Product 98,Category 8,TSSHT,7,499,,
25-01-2019,97,Product 97,Category 8,TSSF,5,499,,
25-01-2019,8,Product 8,Category 1,TSSML,4,399,,
25-01-2019,16,Product 16,Category 1,TSSOS,2,399,,
25-01-2019,15,Product 15,Category 1,TSSOS,7,399,,
25-01-2019,12,Product 12,Category 1,TSSOS,2,399,,
25-01-2019,2,Product 2,Category 1,TSSCC,2,399,,
25-01-2019,5,Product 5,Category 1,TSSF,6,399,,
25-01-2019,6,Product 6,Category 1,TSSML,1,399,,
25-01-2019,7,Product 7,Category 1,TSSML,5,399,,
25-01-2019,107,Product 107,Category 8,TSSOS,11,490,,
25-01-2019,105,Product 105,Category 8,TSSOS,13,499,,
25-01-2019,54,Product 54,Category 4,TSSLO,6,949,,
25-01-2019,13,Product 13,Category 1,TSSOS,1,399,,
25-01-2019,3,Product 3,Category 1,TSSCC,4,399,,
25-01-2019,50,Product 50,Category 4,TSSCC,18,949,,
25-01-2019,10,Product 10,Category 1,TSSOS,3,399,,
25-01-2019,110,Product 110,Category 8,TSSOS,3,449,,
25-01-2019,94,Product 94,Category 8,TSSF,20,494,,
25-01-2019,102,Product 102,Category 8,TSSML,8,549,,
25-01-2019,111,Product 111,Category 8,TSSOS,1,449,,
25-01-2019,113,Product 113,Category 8,TSSOS,2,549,,
25-01-2019,95,Product 95,Category 8,TSSF,22,499,,
25-01-2019,112,Product 112,Category 8,TSSOS,2,449,,
25-01-2019,4,Product 4,Category 1,TSSDP,4,399,,
25-01-2019,90,Product 90,Category 8,TSSCC,18,488,,
26-01-2019,11,Product 11,Category 1,TSSOS,4,399,,
26-01-2019,114,Product 114,Category 8,TSSA,3,549,,
26-01-2019,98,Product 98,Category 8,TSSHT,14,499,,
26-01-2019,1,Product 1,Category 1,TSSCC,4,399,,
26-01-2019,97,Product 97,Category 8,TSSF,12,499,,
26-01-2019,8,Product 8,Category 1,TSSML,7,399,,
26-01-2019,16,Product 16,Category 1,TSSOS,1,399,,
26-01-2019,15,Product 15,Category 1,TSSOS,5,399,,
26-01-2019,12,Product 12,Category 1,TSSOS,6,399,,
26-01-2019,5,Product 5,Category 1,TSSF,6,399,,
26-01-2019,6,Product 6,Category 1,TSSML,4,399,,
26-01-2019,7,Product 7,Category 1,TSSML,1,399,,
26-01-2019,107,Product 107,Category 8,TSSOS,6,482,,
26-01-2019,105,Product 105,Category 8,TSSOS,12,491,,
26-01-2019,54,Product 54,Category 4,TSSLO,9,949,,
26-01-2019,13,Product 13,Category 1,TSSOS,3,399,,
26-01-2019,3,Product 3,Category 1,TSSCC,3,399,,
26-01-2019,50,Product 50,Category 4,TSSCC,21,949,,
26-01-2019,10,Product 10,Category 1,TSSOS,4,399,,
26-01-2019,110,Product 110,Category 8,TSSOS,3,449,,
26-01-2019,94,Product 94,Category 8,TSSF,24,544,,
26-01-2019,102,Product 102,Category 8,TSSML,8,574,,
26-01-2019,111,Product 111,Category 8,TSSOS,3,449,,
26-01-2019,95,Product 95,Category 8,TSSF,48,519,,
26-01-2019,112,Product 112,Category 8,TSSOS,1,449,,
26-01-2019,4,Product 4,Category 1,TSSDP,2,399,,
26-01-2019,90,Product 90,Category 8,TSSCC,16,499,,
27-01-2019,11,Product 11,Category 1,TSSOS,6,399,,
27-01-2019,114,Product 114,Category 8,TSSA,5,549,,
27-01-2019,98,Product 98,Category 8,TSSHT,11,499,,
27-01-2019,1,Product 1,Category 1,TSSCC,11,399,,
27-01-2019,97,Product 97,Category 8,TSSF,10,554,,
27-01-2019,8,Product 8,Category 1,TSSML,7,399,,
27-01-2019,16,Product 16,Category 1,TSSOS,3,399,,
27-01-2019,15,Product 15,Category 1,TSSOS,7,399,,
27-01-2019,12,Product 12,Category 1,TSSOS,3,599,,
27-01-2019,2,Product 2,Category 1,TSSCC,1,399,,
27-01-2019,5,Product 5,Category 1,TSSF,6,399,,
27-01-2019,6,Product 6,Category 1,TSSML,2,399,,
27-01-2019,7,Product 7,Category 1,TSSML,3,399,,
27-01-2019,107,Product 107,Category 8,TSSOS,12,499,,
27-01-2019,105,Product 105,Category 8,TSSOS,13,499,,
27-01-2019,54,Product 54,Category 4,TSSLO,8,949,,
27-01-2019,13,Product 13,Category 1,TSSOS,3,399,,
27-01-2019,3,Product 3,Category 1,TSSCC,3,399,,
27-01-2019,50,Product 50,Category 4,TSSCC,14,1022,,
27-01-2019,10,Product 10,Category 1,TSSOS,4,399,,
27-01-2019,110,Product 110,Category 8,TSSOS,5,449,,
27-01-2019,94,Product 94,Category 8,TSSF,20,499,,
27-01-2019,102,Product 102,Category 8,TSSML,18,588,,
27-01-2019,111,Product 111,Category 8,TSSOS,5,439,,
27-01-2019,113,Product 113,Category 8,TSSOS,4,549,,
27-01-2019,95,Product 95,Category 8,TSSF,45,499,,
27-01-2019,112,Product 112,Category 8,TSSOS,6,529,,
27-01-2019,4,Product 4,Category 1,TSSDP,7,399,,
27-01-2019,90,Product 90,Category 8,TSSCC,8,499,,
28-01-2019,11,Product 11,Category 1,TSSOS,13,432,,
28-01-2019,114,Product 114,Category 8,TSSA,10,549,,
28-01-2019,98,Product 98,Category 8,TSSHT,7,499,,
28-01-2019,1,Product 1,Category 1,TSSCC,4,399,,
28-01-2019,97,Product 97,Category 8,TSSF,5,832,,
28-01-2019,8,Product 8,Category 1,TSSML,10,399,,
28-01-2019,16,Product 16,Category 1,TSSOS,3,399,,
28-01-2019,15,Product 15,Category 1,TSSOS,8,399,,
28-01-2019,12,Product 12,Category 1,TSSOS,4,399,,
28-01-2019,5,Product 5,Category 1,TSSF,9,399,,
28-01-2019,6,Product 6,Category 1,TSSML,2,399,,
28-01-2019,7,Product 7,Category 1,TSSML,2,399,,
28-01-2019,107,Product 107,Category 8,TSSOS,14,499,,
28-01-2019,105,Product 105,Category 8,TSSOS,13,499,,
28-01-2019,54,Product 54,Category 4,TSSLO,4,949,,
28-01-2019,57,Product 57,Category 4,TSSML,9,949,,
28-01-2019,53,Product 53,Category 4,TSSHT,1,949,,
28-01-2019,13,Product 13,Category 1,TSSOS,3,399,,
28-01-2019,3,Product 3,Category 1,TSSCC,1,399,,
28-01-2019,50,Product 50,Category 4,TSSCC,12,949,,
28-01-2019,10,Product 10,Category 1,TSSOS,9,399,,
28-01-2019,110,Product 110,Category 8,TSSOS,4,449,,
28-01-2019,94,Product 94,Category 8,TSSF,29,689,,
28-01-2019,102,Product 102,Category 8,TSSML,20,599,,
28-01-2019,111,Product 111,Category 8,TSSOS,3,449,,
28-01-2019,113,Product 113,Category 8,TSSOS,1,549,,
28-01-2019,95,Product 95,Category 8,TSSF,38,499,,
28-01-2019,112,Product 112,Category 8,TSSOS,3,449,,
28-01-2019,4,Product 4,Category 1,TSSDP,4,399,,
28-01-2019,90,Product 90,Category 8,TSSCC,6,499,,
29-01-2019,11,Product 11,Category 1,TSSOS,5,399,,
29-01-2019,114,Product 114,Category 8,TSSA,7,549,,
29-01-2019,98,Product 98,Category 8,TSSHT,7,499,,
29-01-2019,1,Product 1,Category 1,TSSCC,6,399,,
29-01-2019,97,Product 97,Category 8,TSSF,10,554,,
29-01-2019,8,Product 8,Category 1,TSSML,15,428,,
29-01-2019,16,Product 16,Category 1,TSSOS,2,399,,
29-01-2019,15,Product 15,Category 1,TSSOS,3,399,,
29-01-2019,12,Product 12,Category 1,TSSOS,2,399,,
29-01-2019,2,Product 2,Category 1,TSSCC,1,399,,
29-01-2019,5,Product 5,Category 1,TSSF,4,399,,
29-01-2019,6,Product 6,Category 1,TSSML,5,399,,
29-01-2019,7,Product 7,Category 1,TSSML,6,399,,
29-01-2019,107,Product 107,Category 8,TSSOS,8,499,,
29-01-2019,105,Product 105,Category 8,TSSOS,13,499,,
29-01-2019,54,Product 54,Category 4,TSSLO,2,949,,
29-01-2019,57,Product 57,Category 4,TSSML,15,949,,
29-01-2019,53,Product 53,Category 4,TSSHT,5,949,,
29-01-2019,13,Product 13,Category 1,TSSOS,2,399,,
29-01-2019,50,Product 50,Category 4,TSSCC,9,949,,
29-01-2019,10,Product 10,Category 1,TSSOS,5,399,,
29-01-2019,110,Product 110,Category 8,TSSOS,6,449,,
29-01-2019,94,Product 94,Category 8,TSSF,24,521,,
29-01-2019,102,Product 102,Category 8,TSSML,9,599,,
29-01-2019,111,Product 111,Category 8,TSSOS,2,449,,
29-01-2019,113,Product 113,Category 8,TSSOS,1,549,,
29-01-2019,95,Product 95,Category 8,TSSF,43,511,,
29-01-2019,112,Product 112,Category 8,TSSOS,3,449,,
29-01-2019,4,Product 4,Category 1,TSSDP,5,399,,
29-01-2019,90,Product 90,Category 8,TSSCC,16,499,,
29-01-2019,60,Product 60,Category 4,TSSOS,1,949,,
30-01-2019,11,Product 11,Category 1,TSSOS,5,399,,
30-01-2019,114,Product 114,Category 8,TSSA,2,549,,
30-01-2019,98,Product 98,Category 8,TSSHT,7,499,,
30-01-2019,1,Product 1,Category 1,TSSCC,7,399,,
30-01-2019,97,Product 97,Category 8,TSSF,14,635,,
30-01-2019,8,Product 8,Category 1,TSSML,10,399,,
30-01-2019,16,Product 16,Category 1,TSSOS,1,399,,
30-01-2019,15,Product 15,Category 1,TSSOS,13,399,,
30-01-2019,12,Product 12,Category 1,TSSOS,1,399,,
30-01-2019,2,Product 2,Category 1,TSSCC,2,399,,
30-01-2019,5,Product 5,Category 1,TSSF,3,399,,
30-01-2019,6,Product 6,Category 1,TSSML,2,399,,
30-01-2019,7,Product 7,Category 1,TSSML,2,399,,
30-01-2019,107,Product 107,Category 8,TSSOS,7,499,,
30-01-2019,105,Product 105,Category 8,TSSOS,17,493,,
30-01-2019,54,Product 54,Category 4,TSSLO,9,949,,
30-01-2019,57,Product 57,Category 4,TSSML,8,949,,
30-01-2019,53,Product 53,Category 4,TSSHT,7,949,,
30-01-2019,3,Product 3,Category 1,TSSCC,3,399,,
30-01-2019,50,Product 50,Category 4,TSSCC,10,949,,
30-01-2019,10,Product 10,Category 1,TSSOS,2,399,,
30-01-2019,110,Product 110,Category 8,TSSOS,4,449,,
30-01-2019,94,Product 94,Category 8,TSSF,17,499,,
30-01-2019,102,Product 102,Category 8,TSSML,9,599,,
30-01-2019,111,Product 111,Category 8,TSSOS,1,449,,
30-01-2019,113,Product 113,Category 8,TSSOS,3,549,,
30-01-2019,95,Product 95,Category 8,TSSF,43,511,,
30-01-2019,112,Product 112,Category 8,TSSOS,5,449,,
30-01-2019,4,Product 4,Category 1,TSSDP,4,399,,
30-01-2019,90,Product 90,Category 8,TSSCC,10,499,,
30-01-2019,60,Product 60,Category 4,TSSOS,2,949,,
31-01-2019,11,Product 11,Category 1,TSSOS,7,399,,
31-01-2019,114,Product 114,Category 8,TSSA,7,549,,
31-01-2019,98,Product 98,Category 8,TSSHT,6,499,,
